source_code,source_text,target_code,target_text
pt-PT,Recebe uma Bolsa Personalizada,fr,Recevez un sac personnalisé
pt-PT,Cancela quando quiseres,fr,Annulez quand vous le souhaitez
pt-PT,Portes Grátis em todas as subscrições,fr,Livraison gratuite sur tous les abonnements
pt-PT,Subscrever,fr,S'abonner
pt-PT,CRAZY FÃ,fr,FAN FOU
pt-PT,Para os que já estão completamente rendidos aos nossos sabores! ,fr,Pour ceux qui sont déjà complètement abandonnés à nos saveurs ! 
pt-PT,15 Sabores de 140g,fr,15 saveurs de 140g
pt-PT,8 Sabores de 30g,fr,8 saveurs de 30g
pt-PT,Recebe Mensalmente ,fr,Recevoir mensuellement 
pt-PT,10% Desconto,fr,10% de réduction
pt-PT,Recebe uma Bolsa Personalizada,fr,Recevez un sac personnalisé
pt-PT,Recebe a nossa Gift Box,fr,Recevez notre coffret cadeau
pt-PT,Cancela quando quiseres!,fr,Annulez quand vous le souhaitez !
pt-PT,Portes Grátis Portes Grátis em todas as subscrições,fr,Livraison gratuite Livraison gratuite sur tous les abonnements
pt-PT,Subscrever,fr,S'abonner
pt-PT,"Do campo à mesa, hoje e amanhã.",fr,"Du champ à la table, aujourd'hui et demain."
pt-PT,"<p>Como agricultores responsáveis, estamos totalmente conscientes da importância de reduzir a nossa pegada de carbono. O nosso objetivo é promover um ecossistema equilibrado, minimizando o impacto ambiental. Tomamos medidas proativas, como a implementação de cobertura vegetal permanente e o apoio à captura de carbono através da plantação de 1,5 milhões de árvores. Estas ações refletem o nosso compromisso em construir um futuro sustentável para as nossas plantações e, consequentemente, para o nosso planeta. </p>",fr,"<p>En tant qu'agriculteurs responsables, nous sommes pleinement conscients de l'importance de réduire notre empreinte carbone. Notre objectif est de promouvoir un écosystème équilibré, en minimisant l’impact environnemental. Nous prenons des mesures proactives, telles que la mise en place d’une couverture végétale permanente et le soutien au captage du carbone grâce à la plantation de 1,5 million d’arbres. Ces actions reflètent notre engagement à construire un avenir durable pour nos plantations et, par conséquent, pour notre planète. </p>"
pt-PT,SABE MAIS SOBRE NÓS,fr,EN SAVOIR PLUS SUR NOUS
pt-PT,A melhores amêndoas que já provei. São simplesmente deliciosas e super diferentes.,fr,Les meilleures amandes que j'ai jamais goûtées. Ils sont tout simplement délicieux et super différents.
pt-PT,Catarina Barata,fr,Catherine Barata
pt-PT,Muito boas e crocantes. Diferente de tudo que já provei. Gostei imenso.,fr,Très bon et croustillant. Contrairement à tout ce que j'ai jamais goûté. J'ai vraiment aimé.
pt-PT,João Pedro,fr,Jean-Pédro
pt-PT,"Gosto de várias, mas as minhas favoritas são a Mel e Sal Marinho.",fr,"J'en aime plusieurs, mais mes préférés sont le miel et le sel marin."
pt-PT,Pedro Sousa,fr,Pedro Sousa
pt-PT,Alecrim e sal tem tudo a ver com amêndoa. Descobri isso ao provar a Better With.,fr,Le romarin et le sel sont tous des amandes. J'ai découvert cela en essayant Better With.
pt-PT,Rute Pereira,fr,Ruth Pereira
pt-PT,As Nossas Herdades,fr,Nos domaines
pt-PT,"<p>Espalhadas por 1.300 hectares, em 6 propriedades, nos concelhos do Fundão e Idanha-a-Nova, em Portugal.</p>",fr,"<p>Répartis sur 1 300 hectares, répartis sur 6 propriétés, dans les municipalités de Fundão et Idanha-a-Nova, au Portugal.</p>"
pt-PT,Agricultura Regenerativa,fr,Agriculture régénératrice
pt-PT,"<p>A nossa paixão pela sustentabilidade levou-nos a adotar práticas de agricultura sustentáveis no cultivo das nossas amêndoas, colhidas e tratadas nas nossas herdades. </p>",fr,"<p>Notre passion pour la durabilité nous a amenés à adopter des pratiques agricoles durables lors de la culture de nos amandes, récoltées et traitées dans nos fermes. </p>"
pt-PT,Produtos,fr,Produits
pt-PT,"<p>Disponíveis em embalagens de 30g e 140g, estamos prontos para te acompanhar no dia-a-dia e em momentos especiais. </p>",fr,"<p>Disponibles en paquets de 30g et 140g, nous sommes prêts à vous accompagner au quotidien et dans les moments privilégiés. </p>"
pt-PT,Loucos por Amêndoas,fr,Fou d'amandes
pt-PT,<p>Somos a combinação irresistível de uma alimentação saudável com uma experiência gastronómica irresistível: a fusão de amêndoas premium com um mix de 15 sabores artesanais. </p>,fr,<p>Nous sommes la combinaison irrésistible d'une alimentation saine avec une expérience gastronomique irrésistible : la fusion d'amandes premium avec un mélange de 15 saveurs artisanales. </p>
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,Comprar,fr,Acheter
pt-PT,#INSTAGRAM,fr,#INSTAGRAM
pt-PT,<p>#betterwithalmonds #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>,fr,<p>#mieuxavecdesamandes #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>
pt-PT,Ug739536477,fr,Ug739536477
pt-PT,100% CERTIFIED PRODUCTS,fr,PRODUITS 100% CERTIFIÉS
pt-PT,Detox the body. Look fabulous.,fr,Détoxifier le corps. Regard fabuleux.
pt-PT,Whether you crave a total reset or a nutrient boost.,fr,Que vous ayez envie d’une réinitialisation totale ou d’un regain de nutriments.
pt-PT,Shop our flavors,fr,Magasinez nos saveurs
pt-PT,Add a tagline,fr,Ajouter un slogan
pt-PT,Being energetic is the new you,fr,Être énergique est le nouveau vous
pt-PT,Add descriptive text for your slide here.,fr,Ajoutez ici un texte descriptif pour votre diapositive.
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,What Makes Us Different?,fr,Qu’est-ce qui nous différencie ?
pt-PT,"<p>Share information about your brand with your customers. Describe a product, make announcements, or welcome customers to your store. </p>",fr,"<p>Partagez des informations sur votre marque avec vos clients. Décrivez un produit, faites des annonces ou accueillez des clients dans votre magasin. </p>"
pt-PT,<p>Sugar Friendly</p>,fr,<p>Amical pour le sucre</p>
pt-PT,<p>Probiotics</p>,fr,<p>Probiotiques</p>
pt-PT,<p>100% Vegan</p>,fr,<p>100 % végétalien</p>
pt-PT,<p>Gluten-free</p>,fr,<p>Sans gluten</p>
pt-PT,<p>18 Cals</p>,fr,<p>18 calories</p>
pt-PT,<p>Zero Waste</p>,fr,<p>Zéro déchet</p>
pt-PT,Meet Our Products,fr,Découvrez nos produits
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,fr,<p>Ce jeûne d'une demi-journée vous facilite la tâche avec 3 de nos jus à faible teneur en sucre de chaque catégorie.</p>
pt-PT,The Daily Wellness Bundle,fr,Le forfait bien-être quotidien
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,fr,<p>Ce jeûne d'une demi-journée vous facilite la tâche avec 3 de nos jus à faible teneur en sucre de chaque catégorie.</p>
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Save 20%,fr,Économisez 20 %
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Money Back Guarantee,fr,Garantie de remboursement
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Certified Organic,fr,Certifié biologique
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",fr,<p>Ce nettoyant contient un mélange exclusif à base d'amandes pour fournir des graisses et des protéines saines supplémentaires qui vous rassasient. Cleanse 1 comprend également certains de nos jus les plus populaires et les plus délicieux pour le rendre facile à réaliser.</p>
pt-PT,Restore Your Vitality In 30 Days,fr,Restaurez votre vitalité en 30 jours
pt-PT,"<p>It's a blend of cucumber, celery, spinach, lemon, kale and parsley. Simple, clean, and full of green goodness.</p>",fr,"<p>C'est un mélange de concombre, céleri, épinards, citron, chou frisé et persil. Simple, propre et plein de bonté verte.</p>"
pt-PT,In the Press,fr,Dans la presse
pt-PT,"<p>“Loved the juice and soup cleanse, was my first time doing a cleanse. Found the juices very satisfying.”</p>",fr,"<p>« J'ai adoré la cure de jus et de soupe, c'était la première fois que je faisais une cure. J'ai trouvé les jus très satisfaisants. »</p>"
pt-PT,"<p>""I will start by saying their juice is fantastic. I love it and I have purchased several times.""</p>",fr,"<p>""Je vais commencer par dire que leur jus est fantastique. Je l'adore et je l'ai acheté plusieurs fois.""</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,"<p>""They taste great and are full of everything you need to start your journey towards better overall health.""</p>",fr,"<p>""Ils ont bon goût et contiennent tout ce dont vous avez besoin pour commencer votre voyage vers une meilleure santé globale.""</p>"
pt-PT,Review author,fr,Auteur de la critique
pt-PT,Blog posts,fr,Articles de blog
pt-PT,<p>Add a short description on your brand news</p>,fr,<p>Ajoutez une brève description sur l'actualité de votre marque</p>
pt-PT,Summer Collection,fr,Collection été
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection d'été</em>, conçue par Sarah Taylor.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Free Delivery,fr,Livraison gratuite
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,30-Day Returns,fr,Retours sous 30 jours
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,International Warranty,fr,Garantie internationale
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,New & Stylish Collections,fr,Collections nouvelles et élégantes
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi des gens façonnés selon mon propre moule plutôt que de rester plus longtemps parmi les hommes verts hideux et assoiffés de sang de Mars.</p>"
pt-PT,Flash Sale: 50-70% Accessories,fr,Vente Flash : 50-70 % d'accessoires
pt-PT,Shop Sale,fr,Vente en magasin
pt-PT,Recent Arrivals,fr,Arrivées récentes
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,fr,<p>Ajoutez des <em>nouvelles</em> pièces à votre garde-robe en achetant nos goodies.</p>
pt-PT,Summer Collection,fr,Collection été
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection d'été</em>, conçue par Sarah Taylor.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Latest News,fr,Dernières nouvelles
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,fr,<p>Recevez les <em>dernières actualités en matière de mode et de beauté.</em></p>
pt-PT,"Signup for our newsletter to receive special offers, news, &amp; events.",fr,"Inscrivez-vous à notre newsletter pour recevoir des offres spéciales, des actualités et des promotions. événements."
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Discover Our Collection,fr,Découvrez notre collection
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. </p>",fr,"<p>Lentement, elle a dérivé vers le sud-est, s'élevant de plus en plus haut à mesure que les flammes rongeaient ses parties en bois et diminuaient le poids sur elle. </p>"
pt-PT,Recent Arrivals,fr,Arrivées récentes
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,fr,<p>Ajoutez des <em>nouvelles</em> pièces à votre garde-robe en achetant nos goodies.</p>
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. Ascending to the roof of the building I watched her for hours until she was lost in the dim finally.</p>",fr,"<p>Lentement, elle a dérivé vers le sud-est, s'élevant de plus en plus haut à mesure que les flammes rongeaient ses parties en bois et diminuaient le poids sur elle. En montant sur le toit du bâtiment, je l'ai observée pendant des heures jusqu'à ce qu'elle se perde enfin dans la pénombre.</p>"
pt-PT,Shop now,fr,Achetez maintenant
pt-PT,Best Sellers,fr,Meilleures ventes
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Signup for our newsletter,fr,Inscrivez-vous à notre newsletter
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,fr,<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper.</p>
pt-PT,Designed in San Francisco. Handcrafted responsibly in Paris.,fr,Conçu à San Francisco. Fabriqué à la main de manière responsable à Paris.
pt-PT,Shop now,fr,Achetez maintenant
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,SHOP NOW,fr,ACHETEZ MAINTENANT
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",fr,"<p>Je ne savais même pas qu'il existait de meilleures conditions pour m'échapper, mais j'étais plus que disposé à tenter ma chance parmi des gens façonnés selon mon propre moule plutôt que de rester plus longtemps parmi les hommes verts hideux et assoiffés de sang de Mars.</p>"
pt-PT,Learn More,fr,Apprendre encore plus
pt-PT,"<p>Discover our <em>Luxury Collection</em>, designed by Ann Maya.<br/>Free shipping in the US for any purchase over $60.</p>",fr,"<p>Découvrez notre <em>Collection de luxe</em>, conçue par Ann Maya.<br/>Livraison gratuite aux États-Unis pour tout achat supérieur à 60 $.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Latest News,fr,Dernières nouvelles
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,fr,<p>Recevez les <em>dernières actualités en matière de mode et de beauté.</em></p>
pt-PT,Free Delivery,fr,Livraison gratuite
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,30-Day Returns,fr,Retours sous 30 jours
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,International Warranty,fr,Garantie internationale
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,Gift Package,fr,Forfait cadeau
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",fr,"<p>À maintes reprises, j'ai gagné les applaudissements de la multitude assoiffée de sang, et vers la fin, il y a eu des cris.</p>"
pt-PT,Heading,fr,Titre
pt-PT,"<p>Pair text with an image to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>",fr,"<p>Associez du texte à une image pour vous concentrer sur le produit, la collection ou l'article de blog que vous avez choisi. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Our Stores,fr,Nos magasins
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Heading,fr,Titre
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",fr,"<p>Concentrez-vous sur vos ventes à venir. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Heading,fr,Titre
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",fr,"<p>Concentrez-vous sur vos ventes à venir. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,Say Hello,fr,Dites bonjour
pt-PT,Entra em Contacto,fr,Entrer en contact
pt-PT,<p>Através do formulário ou por e-mail. <strong>Estamos aqui!</strong></p>,fr,<p>Par le formulaire ou par email. <strong>Nous sommes là !</strong></p>
pt-PT,<h3>Better With Us</h3>,fr,<h3>Mieux avec nous</h3>
pt-PT,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>",fr,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>"
pt-PT,<p></p><h3><strong>Fala connosco!</strong></h3>,fr,<p></p><h3><strong>Parlez-nous !</strong></h3>
pt-PT,"<p>Envia-nos as tuas dúvidas, críticas e elogios. :)</p>",fr,"<p>Envoyez-nous vos questions, critiques et compliments. :)</p>"
pt-PT,"<p>A nossa dedicação à<strong> agricultura sustentável</strong> levou-nos a especializar-nos em <strong>amêndoas mediterrânicas</strong> de primeira qualidade provenientes de <strong>agricultura regenerativa</strong>, colhidas e tratadas com o máximo cuidado. A <strong>Better With</strong> é uma marca da <strong>Veracruz Almonds</strong>, a empresa produtora.</p>",fr,"<p>Notre engagement en faveur de l'<strong>agriculture durable</strong> nous a amenés à nous spécialiser dans les <strong>amandes méditerranéennes</strong> de première qualité issues de l'<strong>agriculture régénérative</strong>, récoltées et traitées avec le plus grand soin. <strong>Better With</strong> est une marque de <strong>Veracruz Almonds</strong>, la société productrice.</p>"
pt-PT,Conhece a Veracruz,fr,Apprenez à connaître Veracruz
pt-PT,conhece a nossa origem,fr,Connaître notre origine
pt-PT,"<p>A melhor amêndoa mediterrânica nasce do contacto entre o sol e a terra, do respeito e do amor, da incorporação de tecnologia na agricultura. Destas e de outras combinações nasce uma marca com presença: no sofá ou na praia, no verão ou no inverno, em qualquer dia, a qualquer hora. </p>",fr,"<p>Les meilleures amandes méditerranéennes naissent du contact entre le soleil et la terre, du respect et de l'amour, de l'incorporation de la technologie dans l'agriculture. De ces combinaisons et d'autres, naît une marque avec présence : sur le canapé ou sur la plage, en été comme en hiver, n'importe quel jour, à toute heure. </p>"
pt-PT,"<p>Em<strong> 1.300 hectares</strong>, distribuídos por seis propriedades nos concelhos do Fundão e Idanha-a-Nova, utilizamos<strong> as mais avançadas técnicas de agricultura de precisão</strong>, juntamente com <strong>práticas de responsabilidade social</strong>. Adotamos uma abordagem verdadeiramente holística que beneficia todos os envolvidos!</p>",fr,"<p>Sur<strong>1 300 hectares</strong>, répartis sur six propriétés dans les municipalités de Fundão et Idanha-a-Nova, nous utilisons<strong>les techniques d'agriculture de précision les plus avancées</strong>, ainsi que des <strong>pratiques de responsabilité sociale</strong>. Nous adoptons une approche véritablement holistique qui profite à toutes les personnes impliquées !</p>"
pt-PT,"<p>Nas nossas herdades, praticamos uma <strong>agricultura regenerativa</strong>, focada na preservação de recursos preciosos como o <strong>solo</strong>, a <strong>água</strong>, a <strong>vida selvagem</strong> e a <strong>flora </strong>para as gerações futuras. Orgulhamo-nos de lutar por uma maior <strong>biodiversidade</strong>, a fim de proteger o equilíbrio da natureza!</p>",fr,"<p>Dans nos fermes, nous pratiquons l'<strong>agriculture régénérative</strong>, axée sur la préservation de ressources précieuses telles que le <strong>sol</strong>, l'<strong>eau</strong>, la <strong>faune</strong> et la <strong>flore</strong> pour les générations futures. Nous sommes fiers de lutter pour une plus grande <strong>biodiversité</strong> afin de protéger l'équilibre de la nature !</p>"
pt-PT,As nossas herdades,fr,Nos fermes
pt-PT,NOSSAS CERTIFICAÇÕES,fr,NOS CERTIFICATIONS
pt-PT,É melhor com confiança. Do campo à mesa. Hoje e amanhã.,fr,C'est mieux avec confiance. Du champ à la table. Aujourd'hui et demain.
pt-PT,Torrada com Sal,fr,Toasts au sel
pt-PT,Natural,fr,Naturel
pt-PT,Torrada,fr,Griller
pt-PT,Mel e Sal Marinho,fr,Miel et sel marin
pt-PT,Fudge Caramelo Inglês,fr,Fudge au caramel anglais
pt-PT,Alecrim e Sal,fr,Romarin et sel
pt-PT,Caril,fr,Curry
pt-PT,Regenerativas e sustentáveis,fr,Régénératif et durable
pt-PT,"<p>Nossa paixão pela <strong>agricultura sustentável</strong> nos levou a focar em <strong>amêndoas premium regenerativas</strong>, que são colhidas e processadas com muito carinho e cuidado em <strong>nossas próprias fazendas.</strong></p>",fr,"<p>Notre passion pour l'<strong>agriculture durable</strong> nous a conduit à nous concentrer sur les <strong>amandes régénératives de qualité supérieure</strong>, qui sont récoltées et transformées avec le plus grand soin dans <strong>nos propres fermes.</strong></p>"
pt-PT,Produzidas em Portugal,fr,Produit au Portugal
pt-PT,"<p>Espalhadas por <strong>1.300 hectares </strong>de terra em <strong>6 propriedades</strong> nos municípios de Fundão e Idanha-a-Nova, em <strong>Portugal</strong>, utilizamos técnicas avançadas de <strong>agricultura de precisão</strong>, juntamente com práticas de <strong>responsabilidade social</strong>, para garantir que todos se beneficiem!</p>",fr,"<p>Répartis sur <strong>1 300 hectares</strong> de terres réparties sur <strong>6 propriétés</strong> dans les municipalités de Fundão et Idanha-a-Nova, au <strong>Portugal</strong>, nous utilisons des techniques avancées d'<strong>agriculture de précision</strong>, ainsi que des pratiques de <strong>responsabilité sociale</strong>, pour garantir que tout le monde en profite !</p>"
pt-PT,O seu snack perfeito,fr,Votre collation parfaite
pt-PT,"<p>Queremos levar a experiência de saborear amêndoas a novos patamares com a nossa marca <strong>BETTER WITH. </strong>Apresentamos uma combinação irresistível de nutrição saudável e satisfação pura, utilizando amêndoas premium do Mediterrâneo e uma variedade incrível de sabores artesanais que são verdadeiramente tentadores.</p>",fr,"<p>Nous voulons amener l'expérience de dégustation des amandes vers de nouveaux sommets avec notre marque <strong>BETTER WITH. </strong>Nous présentons une combinaison irrésistible de nutrition saine et de pure satisfaction, en utilisant des amandes méditerranéennes de première qualité et une incroyable variété de saveurs artisanales vraiment tentantes.</p>"
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,➜ Ingredientes,fr,➜ Ingrédients
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,fr,<p>{ product.metafields.custom.ingredientes | metafield_tag }></p>
pt-PT,★ Informação Nutricional,fr,★ Informations nutritionnelles
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},fr,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,fr,♥ Origine et variété
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Soleta</p>",fr,"<p>Origine : Beira Interior, Portugal<br/>Variété : Soleta</p>"
pt-PT,❗ Alergénios e Informações Importantes,fr,❗ Allergènes et informations importantes
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},fr,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,fr,⛟ Livraison et expédition
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,fr,<p>Expédition sous 2 jours ouvrés. Livraison gratuite pour les achats supérieurs à 25 €.</p>
pt-PT,Combina com,fr,Se combine avec
pt-PT,Também pode gostar,fr,Vous aimerez peut-être aussi
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Pode gostar também,fr,Vous aimerez peut-être aussi
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,➜ Ingredientes,fr,➜ Ingrédients
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,fr,<p>{ product.metafields.custom.ingredientes | metafield_tag }></p>
pt-PT,★ Informação Nutricional,fr,★ Informations nutritionnelles
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},fr,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,fr,♥ Origine et variété
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Amêndoa Mediterrânica</p>",fr,"<p>Origine : Beira Interior, Portugal<br/>Variété : Amande Méditerranéenne</p>"
pt-PT,❗ Alergénios e Informações Importantes,fr,❗ Allergènes et informations importantes
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},fr,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,fr,⛟ Livraison et expédition
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,fr,<p>Expédition sous 2 jours ouvrés. Livraison gratuite pour les achats supérieurs à 25 €.</p>
pt-PT,Combina com,fr,Se combine avec
pt-PT,Também pode gostar,fr,Vous aimerez peut-être aussi
pt-PT,Portugal.,fr,Portugal.
pt-PT,BETTER WITH ALMONDS,fr,MIEUX AVEC LES AMANDES
pt-PT,Please select an option,fr,Veuillez sélectionner une option
pt-PT,"[data-simple-bundles-options] select { 
    padding-top: 0px;
    padding-right: 8px;
    padding-bottom: 0px;
    padding-left: 8px;
}",fr,"[data-simple-bundles-options] select { 
    padding-top: 0px;
    padding-right: 8px;
    padding-bottom: 0px;
    padding-left: 8px;
}"
pt-PT,Portugal,fr,Portugal
pt-PT,Conhece,fr,Savez-vous
pt-PT,Compra,fr,Acheter
pt-PT,Conhece,fr,Savez-vous
pt-PT,Compra,fr,Acheter
pt-PT,Conhece,fr,Savez-vous
pt-PT,Compra,fr,Acheter
pt-PT,PRODUTOS,fr,PRODUITS
pt-PT,COMPRA AQUI,fr,ACHETER ICI
pt-PT,Tudo fica melhor com amêndoas,fr,Tout est meilleur avec les amandes
