source_code,source_text,target_code,target_text
pt-PT,Low stock,de,Geringer Lagerbestand
pt-PT,Low stock: {{ quantity }} left,de,Geringer Lagerbestand: {{ quantity }} übrig
pt-PT,Out of stock,de,Ausverkauft
pt-PT,In stock,de,Auf Lager
pt-PT,Please adjust the following:,de,Bitte passen Sie Folgendes an:
pt-PT,I want to send this as a gift,de,Ich möchte das als Geschenk verschicken
pt-PT,Gift card recipient form expanded,de,Formular für Geschenkkartenempfänger erweitert
pt-PT,Gift card recipient form collapsed,de,Das Formular für den Empfänger der Geschenkkarte ist ausgeblendet
pt-PT,Recipient email,de,E-Mail-Empfänger
pt-PT,Recipient email (optional),de,Empfänger-E-Mail (optional)
pt-PT,Email,de,E-Mail
pt-PT,Recipient name (optional),de,Empfängername (optional)
pt-PT,Message (optional),de,Nachricht (optional)
pt-PT,Message,de,Nachricht
pt-PT,{{ max_chars }} characters max,de,{{ max_chars }} Zeichen max
pt-PT,YYYY-MM-DD,de,JJJJ-MM-TT
pt-PT,Send on (optional),de,Senden an (optional)
pt-PT,All rights reserved.,de,Alle Rechte vorbehalten.
pt-PT,Welcome to our store,de,Willkommen in unserem Shop
pt-PT,https://facebook.com/betterwithalmonds,de,https://facebook.com/betterwithalmonds
pt-PT,https://instagram.com/betterwithalmonds,de,https://instagram.com/betterwithalmonds
pt-PT,https://youtube.com/betterwithalmonds,de,https://youtube.com/betterwithalmonds
pt-PT,"<p>Utilizamos cookies para melhorar a sua experiência no nosso site. Ao continuar navegando, você concorda com o uso de cookies. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Privacy Policy"">Política de privacidade.</a></p>",de,"<p>Wir verwenden Cookies, um Ihr Erlebnis auf unserer Website zu verbessern. Indem Sie weitersurfen, stimmen Sie der Verwendung von Cookies zu. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Privacy Policy"">Datenschutzerklärung.</a></p>"
pt-PT,30,de,30
pt-PT,Portugal,de,Portugal
pt-PT,Winter Fairy by Sheeran,de,Winterfee von Sheeran
pt-PT,"Perfect for hours of family fun, it’s a gift he’ll never forget.",de,"Perfekt für stundenlangen Familienspaß, ein Geschenk, das er nie vergessen wird."
pt-PT,Add to cart - $28.50,de,"In den Warenkorb legen – 28,50 $"
pt-PT,Red Liquids by Huston,de,Rote Flüssigkeiten von Huston
pt-PT,Add descriptive text for your slide here.,de,Fügen Sie hier einen beschreibenden Text für Ihre Folie hinzu.
pt-PT,Add to cart - $12.20,de,"In den Warenkorb legen – 12,20 $"
pt-PT,Triangles by Kulpreet,de,Dreiecke von Kulpreet
pt-PT,Add descriptive text for your slide here.,de,Fügen Sie hier einen beschreibenden Text für Ihre Folie hinzu.
pt-PT,Add to cart - $18.00,de,"In den Warenkorb legen – 18,00 $"
pt-PT,Beautiful Books At Affordable Prices & An Unforgettable Experience,de,Wunderschöne Bücher zu erschwinglichen Preisen und ein unvergessliches Erlebnis
pt-PT,<p>The only place you can afford to get lost is inside a book.</p>,de,"<p>Der einzige Ort, an dem Sie sich verlieren können, ist in einem Buch.</p>"
pt-PT,"<p>A few years ago, Bainbridge set off on a road trip across America to interview bartenders, drink experts and chefs and to discover unusual and delicious alcohol-free mixed beverages.</p>",de,"<p>Vor einigen Jahren begab sich Bainbridge auf einen Roadtrip durch Amerika, um Barkeeper, Getränkeexperten und Köche zu interviewen und ungewöhnliche und köstliche alkoholfreie Mixgetränke zu entdecken.</p>"
pt-PT,<p>RECYCLED PAPERS</p>,de,<p>RECYCLING-PAPIER</p>
pt-PT,<p>SHIP WORLDWIDE</p>,de,<p>WELTWEIT VERSENDEN</p>
pt-PT,<p>ADD GIFT WRAP</p>,de,<p>GESCHENKVERPACKUNG HINZUFÜGEN</p>
pt-PT,<p>PERSONALIZED BOOKS</p>,de,<p>PERSONALISIERTE BÜCHER</p>
pt-PT,Night Light,de,Nachtlicht
pt-PT,"<p>Chatting and joking around outside her apartment building, they lost track of time. The next thing she knew, it was too late. Too late to get home unnoticed. Too late to avoid being told off by her parents. So she formed a plan, although you could hardly call it that, to leave everything behind—her family, her home and life as she’d known it in a housing project on the outskirts of Lyon.1</p>",de,"<p>Als sie vor ihrem Wohnhaus plauderten und Witze machten, verloren sie das Zeitgefühl. Das nächste, was sie wusste, war, dass es zu spät war. Zu spät, um unbemerkt nach Hause zu kommen. Zu spät, um der Beschimpfung durch ihre Eltern zu entgehen. Also fasste sie den Plan, alles hinter sich zu lassen – ihre Familie, ihr Zuhause und das Leben, wie sie es in einem Wohnprojekt am Stadtrand von Lyon gekannt hatte.1</p>"
pt-PT,Add to cart - $34.30,de,"In den Warenkorb legen – 34,30 $"
pt-PT,"<p>“Why did you do all this for me?’ he asked. ‘I don’t deserve it. I’ve never done anything for you.’ ‘You have been my friend,’ replied Charlotte. ‘That in itself is a tremendous thing.”</p>",de,"<p>„Warum hast du das alles für mich getan?“ fragte er. „Ich verdiene es nicht.“ Ich habe nie etwas für dich getan.“ „Du warst meine Freundin“, antwortete Charlotte. „Das ist an sich schon eine gewaltige Sache.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,"<p>“From that time on, the world was hers for the reading. She would never be lonely again, never miss the lack of intimate friends. Books became her friends and there was one for every mood.”</p>",de,<p>„Von da an gehörte ihr die Welt zum Lesen. Sie würde nie wieder einsam sein und nie den Mangel an intimen Freunden vermissen. Bücher wurden zu ihren Freunden und für jede Stimmung war eines dabei.“</p>
pt-PT,Review author,de,Rezensionsautor
pt-PT,"<p>“The same substance composes us — the tree overhead, the stone beneath us, the bird, the beast, the star — we are all one, all moving to the same end.”</p>",de,"<p>„Die gleiche Substanz besteht aus uns – der Baum über uns, der Stein unter uns, der Vogel, das Tier, der Stern – wir sind alle eins und verfolgen alle das gleiche Ziel.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,From The Blog,de,Aus dem Blog
pt-PT,<p>Add a short description on your brand news</p>,de,<p>Fügen Sie eine kurze Beschreibung zu Ihren Markennachrichten hinzu</p>
pt-PT,Signup for Our Newsletter,de,Melden Sie sich für unseren Newsletter an
pt-PT,<p>Invite customers to join your mailing list.</p>,de,"<p>Laden Sie Kunden ein, Ihrer Mailingliste beizutreten.</p>"
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Kimmy Guletta. </p>",de,"<p>Entdecken Sie unsere <em>Sommerkollektion</em>, entworfen von Kimmy Guletta. </p>"
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,Independent Styles,de,Unabhängige Stile
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen, die nach meinem eigenen Vorbild geformt waren, anstatt länger unter den abscheulichen und blutrünstigen grünen Männern des Mars zu bleiben.</p>"
pt-PT,LEARN MORE,de,Erfahren Sie mehr
pt-PT,Featured Products,de,Ausgewählte Produkte
pt-PT,Premium Life Products,de,Premium-Lebensprodukte
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen.</p>"
pt-PT,Latest News,de,Neueste Nachrichten
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,de,<p>Erhalten Sie die <em>neuesten Nachrichten zu Mode- und Beauty-Trends.</em></p>
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,<p>“Quick and easy service from North. Would recommend this company to everyone looking for a premium products at a good price.”</p>,de,"<p>„Schneller und einfacher Service von North. Ich würde dieses Unternehmen jedem empfehlen, der auf der Suche nach Premiumprodukten zu einem guten Preis ist.“</p>"
pt-PT,"<p>“An exceptional theme, strong structural quality and the ability to create anything your imagination can dream of!”</p>",de,"<p>„Ein außergewöhnliches Thema, starke strukturelle Qualität und die Fähigkeit, alles zu schaffen, wovon Ihre Fantasie träumt!“</p>"
pt-PT,Ralph Lauren,de,Ralph Lauren
pt-PT,<p>“This is the best theme I have ever buyed with great support! They help me in a very short time every time I asked.”</p>,de,"<p>„Das ist das beste Theme, das ich je gekauft habe, mit großartigem Support!“ Sie haben mir jedes Mal, wenn ich gefragt habe, in sehr kurzer Zeit geholfen.“</p>"
pt-PT,Guess,de,Erraten
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,Conhece,de,Wissen Sie
pt-PT,Compra,de,Kaufen
pt-PT,PRODUTOS,de,PRODUKTE
pt-PT,COMPRA AQUI,de,HIER KAUFEN
pt-PT,Tudo fica melhor com amêndoas,de,Mit Mandeln ist alles besser
pt-PT,<p></p><p>A<strong> Better With</strong> é fruto da ideia de que a vida tem muito mais sabor em boa companhia. Gostamos de procurar o extraordinário no comum e de misturar o óbvio com o inesperado. Acreditamos que a magia que acontece nesses encontros é o sal e a pimenta do dia-a-dia. <br/></p>,de,"<p></p><p><strong>Better With</strong> ist das Ergebnis der Idee, dass das Leben in guter Gesellschaft viel mehr Geschmack hat. Wir suchen gerne das Außergewöhnliche im Gewöhnlichen und vermischen das Offensichtliche mit dem Unerwarteten. Wir glauben, dass die Magie, die bei diesen Treffen entsteht, das Salz und der Pfeffer des Alltags ist. <br/></p>"
pt-PT,<p>Descobre aqui todos os nossos sabores e os seus ingredientes e informações nutricionais. </p>,de,<p>Entdecken Sie hier alle unsere Geschmacksrichtungen sowie deren Inhaltsstoffe und Nährwertangaben. </p>
pt-PT,Conhece os sabores,de,Kennen Sie die Aromen
pt-PT,As nossas Boxes,de,Unsere Boxen
pt-PT,"<p>As nossas boxes Better With são a escolha perfeita para quem procura lanches saudáveis e deliciosos. Disponíveis tanto para compra única como por subscrição mensal, oferecem uma seleção variada de amêndoas premium com sabores únicos e irresistíveis.</p>",de,"<p>Unsere Better With-Boxen sind die perfekte Wahl für alle, die auf der Suche nach gesunden und leckeren Snacks sind. Sie sind sowohl zum einmaligen Kauf als auch zum monatlichen Abonnement erhältlich und bieten eine vielfältige Auswahl an Premium-Mandeln mit einzigartigen und unwiderstehlichen Aromen.</p>"
pt-PT,LITTLE FÃ,de,KLEINER FAN
pt-PT,A subscrição perfeita para começar.,de,Das perfekte Abo für den Einstieg.
pt-PT,7 Sabores de 140g     ,de,7 Geschmacksrichtungen à 140 g     
pt-PT,4 Sabores de 30g,de,4 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente,de,Monatlich erhalten
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Cancela quando quiseres,de,"Kündigen Sie, wann immer Sie möchten"
pt-PT,Portes Grátis em todas as subscrições,de,Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,ALMOND LOVER,de,MANDELLIEBHABER
pt-PT,A subscrição para os que sabem como é delicioso.,de,"Ein Abo für alle, die wissen, wie lecker es ist."
pt-PT, 10 Sabores de 140g,de, 10 Geschmacksrichtungen à 140 g
pt-PT,6 Sabores de 30g,de,6 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente ,de,Monatlich erhalten 
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Recebe uma Bolsa Personalizada,de,Erhalten Sie eine personalisierte Tasche
pt-PT,Cancela quando quiseres,de,"Kündigen Sie, wann immer Sie möchten"
pt-PT,Portes Grátis em todas as subscrições,de,Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,CRAZY FÃ,de,VERRÜCKTER FAN
pt-PT,Para os que já estão completamente rendidos aos nossos sabores! ,de,"Für diejenigen, die sich unseren Aromen bereits völlig hingegeben haben! "
pt-PT,15 Sabores de 140g,de,15 Geschmacksrichtungen à 140 g
pt-PT,8 Sabores de 30g,de,8 Geschmacksrichtungen à 30 g
pt-PT,Recebe Mensalmente ,de,Monatlich erhalten 
pt-PT,10% Desconto,de,10 % Rabatt
pt-PT,Recebe uma Bolsa Personalizada,de,Erhalten Sie eine personalisierte Tasche
pt-PT,Recebe a nossa Gift Box,de,Erhalten Sie unsere Geschenkbox
pt-PT,Cancela quando quiseres!,de,"Kündigen Sie, wann immer Sie möchten!"
pt-PT,Portes Grátis Portes Grátis em todas as subscrições,de,Kostenloser Versand Kostenloser Versand für alle Abonnements
pt-PT,Subscrever,de,Abonnieren
pt-PT,"Do campo à mesa, hoje e amanhã.",de,"Vom Feld auf den Tisch, heute und morgen."
pt-PT,"<p>Como agricultores responsáveis, estamos totalmente conscientes da importância de reduzir a nossa pegada de carbono. O nosso objetivo é promover um ecossistema equilibrado, minimizando o impacto ambiental. Tomamos medidas proativas, como a implementação de cobertura vegetal permanente e o apoio à captura de carbono através da plantação de 1,5 milhões de árvores. Estas ações refletem o nosso compromisso em construir um futuro sustentável para as nossas plantações e, consequentemente, para o nosso planeta. </p>",de,"<p>Als verantwortungsbewusste Landwirte sind wir uns der Bedeutung der Reduzierung unseres CO2-Fußabdrucks voll und ganz bewusst. Unser Ziel ist es, ein ausgewogenes Ökosystem zu fördern und die Auswirkungen auf die Umwelt zu minimieren. Wir ergreifen proaktive Maßnahmen, wie die Einrichtung einer dauerhaften Vegetationsbedeckung und die Unterstützung der Kohlenstoffbindung durch die Pflanzung von 1,5 Millionen Bäumen. Diese Maßnahmen spiegeln unser Engagement für den Aufbau einer nachhaltigen Zukunft für unsere Plantagen und damit für unseren Planeten wider. </p>"
pt-PT,SABE MAIS SOBRE NÓS,de,Erfahren Sie mehr über uns
pt-PT,A melhores amêndoas que já provei. São simplesmente deliciosas e super diferentes.,de,"Die besten Mandeln, die ich je gegessen habe. Sie sind einfach köstlich und super anders."
pt-PT,Catarina Barata,de,Catarina Barata
pt-PT,Muito boas e crocantes. Diferente de tudo que já provei. Gostei imenso.,de,"Sehr gut und knusprig. Anders als alles, was ich jemals probiert habe. Es hat mir wirklich gut gefallen."
pt-PT,João Pedro,de,John Pedro
pt-PT,"Gosto de várias, mas as minhas favoritas são a Mel e Sal Marinho.",de,"Ich mag mehrere, aber meine Favoriten sind Honig und Meersalz."
pt-PT,Pedro Sousa,de,Pedro Sousa
pt-PT,Alecrim e sal tem tudo a ver com amêndoa. Descobri isso ao provar a Better With.,de,"Bei Rosmarin und Salz dreht sich alles um Mandeln. Das habe ich entdeckt, als ich Better With ausprobiert habe."
pt-PT,Rute Pereira,de,Ruth Pereira
pt-PT,As Nossas Herdades,de,Unsere Anwesen
pt-PT,"<p>Espalhadas por 1.300 hectares, em 6 propriedades, nos concelhos do Fundão e Idanha-a-Nova, em Portugal.</p>",de,<p>Verteilt auf 1.300 Hektar auf 6 Grundstücken in den Gemeinden Fundão und Idanha-a-Nova in Portugal.</p>
pt-PT,Agricultura Regenerativa,de,Regenerative Landwirtschaft
pt-PT,"<p>A nossa paixão pela sustentabilidade levou-nos a adotar práticas de agricultura sustentáveis no cultivo das nossas amêndoas, colhidas e tratadas nas nossas herdades. </p>",de,"<p>Unsere Leidenschaft für Nachhaltigkeit hat uns dazu veranlasst, beim Anbau unserer Mandeln, die auf unseren Farmen geerntet und behandelt werden, nachhaltige landwirtschaftliche Praktiken anzuwenden. </p>"
pt-PT,Produtos,de,Produkte
pt-PT,"<p>Disponíveis em embalagens de 30g e 140g, estamos prontos para te acompanhar no dia-a-dia e em momentos especiais. </p>",de,"<p>Erhältlich in 30g- und 140g-Packungen sind wir bereit, Sie im Alltag und in besonderen Momenten zu begleiten. </p>"
pt-PT,Loucos por Amêndoas,de,Verrückt nach Mandeln
pt-PT,<p>Somos a combinação irresistível de uma alimentação saudável com uma experiência gastronómica irresistível: a fusão de amêndoas premium com um mix de 15 sabores artesanais. </p>,de,<p>Wir sind die unwiderstehliche Kombination aus gesunder Ernährung und einem unwiderstehlichen gastronomischen Erlebnis: die Fusion erstklassiger Mandeln mit einer Mischung aus 15 handwerklich hergestellten Geschmacksrichtungen. </p>
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,Comprar,de,Kaufen
pt-PT,#INSTAGRAM,de,#INSTAGRAM
pt-PT,<p>#betterwithalmonds #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>,de,<p>#bessermitMandeln #Amendoasincriveis #AmendoasPortuguesas #Regenerativas #sustentaveis #suaproteinadiaria #amoamendoas</p>
pt-PT,Ug739536477,de,Ug739536477
pt-PT,100% CERTIFIED PRODUCTS,de,100 % ZERTIFIZIERTE PRODUKTE
pt-PT,Detox the body. Look fabulous.,de,Entgiften Sie den Körper. Fabelhafter Look.
pt-PT,Whether you crave a total reset or a nutrient boost.,de,"Ganz gleich, ob Sie sich nach einem kompletten Neustart oder einem Nährstoffschub sehnen."
pt-PT,Shop our flavors,de,Kaufen Sie unsere Aromen
pt-PT,Add a tagline,de,Fügen Sie einen Slogan hinzu
pt-PT,Being energetic is the new you,de,Energiegeladen zu sein ist das neue Ich
pt-PT,Add descriptive text for your slide here.,de,Fügen Sie hier einen beschreibenden Text für Ihre Folie hinzu.
pt-PT,Shop Now,de,Jetzt einkaufen
pt-PT,What Makes Us Different?,de,Was unterscheidet uns?
pt-PT,"<p>Share information about your brand with your customers. Describe a product, make announcements, or welcome customers to your store. </p>",de,"<p>Teilen Sie Informationen über Ihre Marke mit Ihren Kunden. Beschreiben Sie ein Produkt, machen Sie Ankündigungen oder heißen Sie Kunden in Ihrem Geschäft willkommen. </p>"
pt-PT,<p>Sugar Friendly</p>,de,<p>Zuckerfreundlich</p>
pt-PT,<p>Probiotics</p>,de,<p>Probiotika</p>
pt-PT,<p>100% Vegan</p>,de,<p>100 % vegan</p>
pt-PT,<p>Gluten-free</p>,de,<p>Glutenfrei</p>
pt-PT,<p>18 Cals</p>,de,<p>18 Kalorien</p>
pt-PT,<p>Zero Waste</p>,de,<p>Kein Abfall</p>
pt-PT,Meet Our Products,de,Lernen Sie unsere Produkte kennen
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,de,<p>Diese halbtägige Fastenkur erleichtert Ihnen den Einstieg mit 3 unserer zuckerarmen Säfte aus jeder Kategorie.</p>
pt-PT,The Daily Wellness Bundle,de,Das tägliche Wellness-Paket
pt-PT,<p>This half-day fast eases you in with 3 of our lower sugar juices from each category.</p>,de,<p>Diese halbtägige Fastenkur erleichtert Ihnen den Einstieg mit 3 unserer zuckerarmen Säfte aus jeder Kategorie.</p>
pt-PT,Size,de,Größe
pt-PT,Sizing guide,de,Größenanleitung
pt-PT,Save 20%,de,Sparen Sie 20 %
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",de,"<p>Diese Reinigung verfügt über eine zusätzliche charakteristische Mischung aus Mandeln, die zusätzliche gesunde Fette und Proteine ​​liefert, die dafür sorgen, dass Sie sich satt fühlen. Cleanse 1 enthält außerdem einige unserer beliebtesten, leckersten Säfte, damit es kinderleicht ist.</p>"
pt-PT,Money Back Guarantee,de,Geld-zurück-Garantie
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",de,"<p>Diese Reinigung verfügt über eine zusätzliche charakteristische Mischung aus Mandeln, die zusätzliche gesunde Fette und Proteine ​​liefert, die dafür sorgen, dass Sie sich satt fühlen. Cleanse 1 enthält außerdem einige unserer beliebtesten, leckersten Säfte, damit es kinderleicht ist.</p>"
pt-PT,Certified Organic,de,Aus kontrolliert biologischem Anbau
pt-PT,"<p>This cleanse has an extra signature blend made with almonds to provide additional healthy fats & protein that keep you feeling satiated. Cleanse 1 also includes some of our most popular, delicious juices to make it easy-peasy.</p>",de,"<p>Diese Reinigung verfügt über eine zusätzliche charakteristische Mischung aus Mandeln, die zusätzliche gesunde Fette und Proteine ​​liefert, die dafür sorgen, dass Sie sich satt fühlen. Cleanse 1 enthält außerdem einige unserer beliebtesten, leckersten Säfte, damit es kinderleicht ist.</p>"
pt-PT,Restore Your Vitality In 30 Days,de,Stellen Sie Ihre Vitalität in 30 Tagen wieder her
pt-PT,"<p>It's a blend of cucumber, celery, spinach, lemon, kale and parsley. Simple, clean, and full of green goodness.</p>",de,"<p>Es ist eine Mischung aus Gurke, Sellerie, Spinat, Zitrone, Grünkohl und Petersilie. Einfach, sauber und voller grüner Köstlichkeiten.</p>"
pt-PT,In the Press,de,In der Presse
pt-PT,"<p>“Loved the juice and soup cleanse, was my first time doing a cleanse. Found the juices very satisfying.”</p>",de,"<p>„Die Saft- und Suppenkur hat mir sehr gut gefallen, es war das erste Mal, dass ich eine Kur gemacht habe. Ich fand die Säfte sehr zufriedenstellend.“</p>"
pt-PT,"<p>""I will start by saying their juice is fantastic. I love it and I have purchased several times.""</p>",de,"<p>„Zunächst möchte ich sagen, dass ihr Saft fantastisch ist. Ich liebe ihn und habe ihn schon mehrere Male gekauft.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,"<p>""They taste great and are full of everything you need to start your journey towards better overall health.""</p>",de,"<p>„Sie schmecken großartig und enthalten alles, was Sie brauchen, um Ihre Reise zu einer besseren allgemeinen Gesundheit zu beginnen.“</p>"
pt-PT,Review author,de,Rezensionsautor
pt-PT,Blog posts,de,Blogbeiträge
pt-PT,<p>Add a short description on your brand news</p>,de,<p>Fügen Sie eine kurze Beschreibung zu Ihren Markennachrichten hinzu</p>
pt-PT,Summer Collection,de,Sommerkollektion
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",de,"<p>Entdecken Sie unsere <em>Sommerkollektion</em>, entworfen von Sarah Taylor.<br/>Kostenloser Versand in den USA für jeden Einkauf über 60 $.</p>"
pt-PT,Shop Now,de,Jetzt einkaufen
pt-PT,Free Delivery,de,Kostenlose Lieferung
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,30-Day Returns,de,30-tägige Rückgabe
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,International Warranty,de,Internationale Garantie
pt-PT,"<p>Time and time again I won the applause of the bloodthirsty multitude, and toward the end there were cries.</p>",de,"<p>Immer wieder erntete ich den Applaus der blutrünstigen Menge, und gegen Ende gab es Schreie.</p>"
pt-PT,New & Stylish Collections,de,Neue und stilvolle Kollektionen
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen, die nach meinem eigenen Vorbild geformt waren, anstatt länger unter den abscheulichen und blutrünstigen grünen Männern des Mars zu bleiben.</p>"
pt-PT,Flash Sale: 50-70% Accessories,de,Flash-Sale: 50–70 % Zubehör
pt-PT,Shop Sale,de,Ladenverkauf
pt-PT,Recent Arrivals,de,Neuzugänge
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,de,"<p>Fügen Sie Ihrer Garderobe einige <em>neue</em> Stücke hinzu, indem Sie unsere Leckereien kaufen.</p>"
pt-PT,Summer Collection,de,Sommerkollektion
pt-PT,"<p>Discover our <em>Summer Collection</em>, designed by Sarah Taylor.<br/>Free shipping in the US for any purchase over $60.</p>",de,"<p>Entdecken Sie unsere <em>Sommerkollektion</em>, entworfen von Sarah Taylor.<br/>Kostenloser Versand in den USA für jeden Einkauf über 60 $.</p>"
pt-PT,Shop Now,de,Jetzt einkaufen
pt-PT,Latest News,de,Neueste Nachrichten
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,de,<p>Erhalten Sie die <em>neuesten Nachrichten zu Mode- und Beauty-Trends.</em></p>
pt-PT,"Signup for our newsletter to receive special offers, news, &amp; events.",de,"Melden Sie sich für unseren Newsletter an, um Sonderangebote, Neuigkeiten und Neuigkeiten zu erhalten. Ereignisse."
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,de,"<p>Ich wusste nicht einmal, dass es bessere Fluchtbedingungen gibt.</p>"
pt-PT,Discover Our Collection,de,Entdecken Sie unsere Kollektion
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. </p>",de,"<p>Langsam driftete sie nach Südosten und stieg immer höher, während die Flammen ihre Holzteile wegfraßen und das Gewicht, das auf ihr lastete, verringerten. </p>"
pt-PT,Recent Arrivals,de,Neuzugänge
pt-PT,<p>Add some <em>new</em> pieces to your wardrobe by shopping our goodies.</p>,de,"<p>Fügen Sie Ihrer Garderobe einige <em>neue</em> Stücke hinzu, indem Sie unsere Leckereien kaufen.</p>"
pt-PT,"<p>Slowly she drifted to the southeast, rising higher and higher as the flames ateaway her wooden parts and diminished the weight upon her. Ascending to the roof of the building I watched her for hours until she was lost in the dim finally.</p>",de,"<p>Langsam driftete sie nach Südosten und stieg immer höher, während die Flammen ihre Holzteile wegfraßen und das Gewicht, das auf ihr lastete, verringerten. Als ich auf das Dach des Gebäudes stieg, beobachtete ich sie stundenlang, bis sie sich schließlich in der Dunkelheit verlor.</p>"
pt-PT,Shop now,de,Jetzt einkaufen
pt-PT,Best Sellers,de,Bestseller
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,de,"<p>Ich wusste nicht einmal, dass es bessere Fluchtbedingungen gibt.</p>"
pt-PT,Signup for our newsletter,de,Melden Sie sich für unseren Newsletter an
pt-PT,<p>I did not even know that there were any better conditions to escape to.</p>,de,"<p>Ich wusste nicht einmal, dass es bessere Fluchtbedingungen gibt.</p>"
pt-PT,Designed in San Francisco. Handcrafted responsibly in Paris.,de,Entworfen in San Francisco. Verantwortungsvoll handgefertigt in Paris.
pt-PT,Shop now,de,Jetzt einkaufen
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,SHOP NOW,de,JETZT EINKAUFEN
pt-PT,"<p>I did not even know that there were any better conditions to escape to, but I was more than willing to take my chances among people fashioned after my own mold rather than to remain longer among the hideous and bloodthirsty green men of Mars.</p>",de,"<p>Ich wusste nicht einmal, dass es bessere Bedingungen für die Flucht gab, aber ich war mehr als bereit, mein Risiko unter Menschen einzugehen, die nach meinem eigenen Vorbild geformt waren, anstatt länger unter den abscheulichen und blutrünstigen grünen Männern des Mars zu bleiben.</p>"
pt-PT,Learn More,de,Erfahren Sie mehr
pt-PT,"<p>Discover our <em>Luxury Collection</em>, designed by Ann Maya.<br/>Free shipping in the US for any purchase over $60.</p>",de,"<p>Entdecken Sie unsere <em>Luxuskollektion</em>, entworfen von Ann Maya.<br/>Kostenloser Versand in den USA für jeden Einkauf über 60 $.</p>"
pt-PT,Shop Now,de,Jetzt einkaufen
pt-PT,Latest News,de,Neueste Nachrichten
pt-PT,<p>Get the <em>latest fashion and beauty trends news.</em></p>,de,<p>Erhalten Sie die <em>neuesten Nachrichten zu Mode- und Beauty-Trends.</em></p>
pt-PT,Free Delivery,de,Kostenlose Lieferung
